landing,roiID,basin,ISO3,continent,initialDamage,subsequentDamage,initialResistance,reactRate,recoverRate,fullRecovery,lon,lat,preEVI,patchSize,coastDistM,speed,trackDist,localWind,bathymetry_mean,alphaDiversity_mean,canopyHeight_mean,stormFreq_mean,totalPrec_value,diversity
Cela2003_2003338S09065_2003120912,87,SI,MDG,Africa,0.290269794,0,0.709730206,NA,0.445514065,Y,47.43039957,-14.72592264,0.234414049,964991.7846,1409.407977,11.112,84377.55961,39.03153107,0.002578969,5,0.137795276,0.025,0,5
Cela2003_2003338S09065_2003120912,106,SI,MDG,Africa,0.1743369,0,0.8256631,NA,0.17618338,Y,47.95591419,-14.17345869,0.343089924,1934784.882,206.8144221,11.112,90341.90241,42.41705123,0.000798624,5,6.946954813,0.025,187.9645422,5
Cela2003_2003338S09065_2003120912,117,SI,MDG,Africa,-0.065202124,-0.303683021,1.065202124,-0.303683021,0.367824282,Y,47.99184662,-13.56709605,0.228659657,1939847.557,290.2753322,11.112,42083.76148,32.75312929,-0.002845927,5,9.388998035,0.050000001,186.7297363,5
Cela2003_2003338S09065_2003120912,128,SI,MDG,Africa,-0.014371421,-0.209992611,1.014371421,-0.041998522,0.177604688,Y,48.03227081,-14.06116933,0.186696498,967869.3917,1186.942527,11.112,75410.59137,43.10106673,0.00553911,5,0,0,99.18169021,5
Cela2003_2003338S09065_2003120912,166,SI,MDG,Africa,-0.01144065,-0.243363044,1.01144065,-0.243363044,0.341488129,Y,48.84973772,-13.06403937,0.229421824,971941.4055,70.21423272,11.112,68907.99748,40.38758181,0.007640286,5,6.850393701,0,87.88571539,5
Cela2003_2003338S09065_2003120912,175,SI,MDG,Africa,0.108928509,0,0.891071491,NA,0.09733365,Y,48.95304398,-12.83047751,0.223497128,1945705.418,166.5373478,11.112,95162.47988,40.59708355,0.001245292,5,0.367387033,0.050000001,266.6760051,5
Cela2003_2003338S09065_2003120912,188,SI,MDG,Africa,0.015448414,-0.147768369,0.984551586,-0.147768369,0.237546366,Y,49.65437174,-12.82149426,0.33973354,6810195.501,1764.654309,11.112,46634.37275,47.46122508,-0.000814892,5,5.02073991,0,1131.22343,5
Cela2003_2003338S09065_2003120912,190,SI,MDG,Africa,-0.065018544,-0.223007359,1.065018544,-0.223007359,0.263139739,Y,49.75703616,-12.79005312,0.312919037,1946017.569,957.514815,11.112,49409.13247,47.02035087,0.003138791,5,0,0,0,5
Chalane2020_2020355S11065_2020122618,27,SI,MDG,Africa,0.431615741,0,0.568384259,NA,0.140350935,Y,44.5108749,-19.8193703,0.115963302,938664.0956,6449.656822,21.298,33076.73169,57.43724883,0.000909226,5,0,0.025,61.88983836,5
Chalane2020_2020355S11065_2020123000,21,SI,MOZ,Africa,0.278632584,0,0.721367416,NA,0.162496984,Y,35.23127801,-19.60377464,0.27015181,939930.4149,975.9579942,34.262,77913.58222,87.30192007,0.001289579,2,12.1496063,0.025,64.37154915,2
Chalane2020_2020355S11065_2020123000,24,SI,MOZ,Africa,-0.065637598,-0.237798089,1.065637598,-0.237798089,0.036303226,Y,35.28517693,-19.55436717,0.251151792,1880437.473,1026.001996,34.262,70482.95911,89.91041093,0.001309786,2,7.42043222,0.025,109.9644716,2
Chalane2020_2020355S11065_2020123000,25,SI,MOZ,Africa,-0.088579675,-0.231527714,1.088579675,-0.231527714,0.096004952,Y,35.31931332,-19.53011269,0.285628793,4701776.874,1079.212907,34.262,66128.76245,91.59097713,0.001335284,2,0.728414443,0.025,257.6261446,2
Chalane2020_2020355S11065_2020123000,37,SI,MOZ,Africa,0.195354552,0,0.804645448,NA,0.378282714,Y,36.1745087,-18.78810387,0.323157023,4722981.119,10788.82964,34.262,63887.02335,92.50583161,-0.000405959,2,9.408483896,0,218.0246793,2
Chanchu2006_2006128N09138_2006051112,4,WP,PHL,Asia,-0.027321869,-0.277546573,1.027321869,-0.138773287,0.282651186,Y,120.7299326,13.07693524,0.360641288,2915671.83,764.4618906,16.8995,43375.14617,68.49384604,0.009067606,4,0.085190039,0.174999997,678.3027604,4
Chanchu2006_2006128N09138_2006051112,44,WP,PHL,Asia,-0.053335132,-0.349777574,1.053335132,-0.031797961,0.051645245,Y,122.5924394,13.51710991,0.439208944,970127.6031,236.9246801,16.8995,57570.24121,75.33822621,-0.001343649,4,2.74015748,0.200000003,131.0396683,4
Chanchu2006_2006128N09138_2006051112,48,WP,PHL,Asia,0.004722602,-0.226725117,0.995277398,-0.056681279,0.140809782,Y,122.8439677,13.73270558,0.556236804,969243.1889,203.9147491,16.8995,85737.39287,65.59009171,-0.000486258,4,8.374015748,0.200000003,107.6850027,4
Chanchu2006_2006128N09138_2006051112,49,WP,PHL,Asia,0.045023617,-0.215846269,0.954976383,-0.107923134,0.050837387,Y,122.8529508,13.71473928,0.419225027,969317.4144,192.1030377,16.8995,84149.02835,66.0279439,-0.00120735,4,8.763779528,0.200000003,101.2633728,4
Chanchu2006_2006128N09138_2006051112,55,WP,PHL,Asia,0.056730999,-0.208016719,0.943269001,-0.208016719,0.018947846,Y,123.1493949,13.69677297,0.53534752,969391.5446,3237.909785,16.8995,97760.74724,62.57935996,0.001109542,4,9.57480315,0.224999994,69.05699245,4
Chanchu2006_2006128N09138_2006051112,75,WP,PHL,Asia,0.020431701,-0.214673069,0.979568299,-0.107336535,0.051200643,Y,123.6344851,12.3582832,0.365620861,974645.6878,964.2364551,16.8995,38223.88208,71.35489143,0.006382353,4,8.905511811,0.150000006,155.6754394,4
Chanchu2006_2006128N09138_2006051112,85,WP,PHL,Asia,-0.052454485,-0.430903972,1.052454485,-0.107725993,0.022622551,Y,123.7512661,13.06795227,0.491822973,971926.0008,1861.464675,16.8995,44126.99312,84.9964237,-0.001877058,4,12.51574803,0.224999994,167.514872,4
Chanchu2006_2006128N09138_2006051112,96,WP,PHL,Asia,-0.025657656,-0.265156813,1.025657656,-0.265156813,0.089397779,Y,123.9399123,12.61430297,0.354031465,1947363.503,124.4233511,16.8995,38131.92105,88.30772173,0.005812895,4,1.595284872,0.150000006,353.9730948,4
Chanchu2006_2006128N09138_2006051112,115,WP,PHL,Asia,-0.113277555,-0.36775506,1.113277555,-0.18387753,0.092778677,Y,124.38907,12.67269355,0.481667926,973459.1867,1124.37466,16.8995,35855.10498,89.65281259,0.005396775,4,18.98031496,0.275000006,196.9328291,4
Chanchu2006_2006128N09138_2006051112,126,WP,PHL,Asia,-0.050807476,-0.236502262,1.050807476,-0.118251131,0.176034443,Y,124.6001741,12.07082241,0.441722789,1951409.623,1929.742152,16.8995,39426.87302,70.66450767,0.001421527,4,2.011787819,0.275000006,409.8611553,4
Chanchu2006_2006128N09138_2006051112,128,WP,PHL,Asia,0.141709971,-0.119305762,0.858290029,-0.059652881,0.3760711,Y,124.7612295,11.92709203,0.492331249,6833576.083,952.8945574,16.8995,58137.20637,61.57899598,-0.000238429,4,13.31688166,0.174999997,1424.74819,4
Chanchu2006_2006128N09138_2006051112,131,WP,PHL,Asia,0.148393537,0,0.851606463,NA,0.234152824,Y,124.8651771,11.406069,0.455568242,978059.907,2049.393811,16.8995,117046.4804,50.38350139,-0.000833385,4,19.44488189,0.174999997,200.2048777,4
Chanchu2006_2006128N09138_2006051112,134,WP,PHL,Asia,0.222721174,0,0.777278826,NA,0.257046574,Y,124.8831434,11.43301845,0.432283546,977966.9884,22.14296544,16.8995,114652.0571,51.07105725,-0.001136842,4,0,0.174999997,200.2048777,4
Chanchu2006_2006128N09138_2006051112,135,WP,PHL,Asia,0.147175111,0,0.852824889,NA,0.079005906,Y,124.8861377,11.40307462,0.419277853,2934225.515,795.9653251,16.8995,117952.1531,50.69793275,-0.001094571,4,14.2421466,0.174999997,607.8392877,4
Chanchu2006_2006128N09138_2006051112,136,WP,PHL,Asia,-0.043383119,-0.263629607,1.043383119,-0.131814804,0.103778368,Y,124.9011097,12.54692941,0.468128184,973937.3068,1605.330909,16.8995,35429.6473,89.90932219,0.001135426,4,12.57480315,0.275000006,192.0736889,4
Chanchu2006_2006128N09138_2006051112,141,WP,PHL,Asia,0.184082226,-0.0178213,0.815917774,-0.00891065,0.288731341,Y,124.9370423,11.56776575,0.368326449,977499.1501,256.1154878,16.8995,102240.6442,54.07999962,0.000660057,4,9.909448819,0.174999997,206.1820484,4
Chanchu2006_2006128N09138_2006051112,145,WP,PHL,Asia,0.317570166,0,0.682429834,NA,0.113377966,Y,124.9639917,12.55591256,0.360387399,973903.3109,931.502919,16.8995,42159.18932,86.04633405,0.000117781,4,8.456692913,0.275000006,163.2555893,4
Chanchu2006_2006128N09138_2006051112,154,WP,PHL,Asia,-0.137259906,-0.515731283,1.137259906,-0.257865641,0.552066447,Y,125.0403487,12.65921878,0.391684669,1947021.271,1123.266032,16.8995,54492.10909,80.02504455,0.002280729,4,7.427165354,0.25,320.2160734,4
Chanchu2006_2006128N09138_2006051112,159,WP,PHL,Asia,0.170044152,-0.074280885,0.829955848,-0.037140443,0.206677368,Y,125.2873852,12.30438428,0.383839777,974846.1421,1451.23563,16.8995,54031.29678,87.53229215,-0.001273304,4,10.7480315,0.25,191.9361175,4
Chanchu2006_2006128N09138_2006051112,160,WP,PHL,Asia,-0.076621408,-0.288208992,1.076621408,-0.144104496,0.223931307,Y,125.2963684,12.28641797,0.490280771,974912.7685,83.33695675,16.8995,52242.30435,88.41023135,-0.001435313,4,18.58267717,0.25,212.7337326,4
Chanchu2006_2006128N09138_2006051112,163,WP,PHL,Asia,-0.075716987,-0.351080197,1.075716987,-0.175540099,0.352862041,Y,125.3727252,12.29540124,0.447420134,1949758.945,84.44817589,16.8995,45511.20424,91.96958191,0.003479489,4,0,0.25,424.4401922,4
Chanchu2006_2006128N09138_2006051112,166,WP,PHL,Asia,0.07599058,-0.222006486,0.92400942,-0.111003243,0.260006166,Y,125.4670483,12.01692339,0.486284138,975900.6575,1987.873307,16.8995,28817.32633,85.78300371,0.001248182,4,3.196850394,0.25,221.8622235,4
Chanchu2006_2006128N09138_2006051112,169,WP,PHL,Asia,-0.024145977,-0.18261572,1.024145977,-0.09130786,0.12291724,Y,125.485015,12.0708222,0.484833469,2927114.395,1150.321021,16.8995,26128.26917,87.68742679,0.000565979,4,8.649606299,0.25,676.7670171,4
Chanchu2006_2006128N09138_2006051112,170,WP,PHL,Asia,0.019855493,-0.274048644,0.980144507,-0.137024322,0.16118491,Y,125.5389135,11.2398806,0.371811579,1957256.24,1442.930351,16.8995,95152.97585,72.88938153,0.002459312,4,0,0.100000001,495.4175658,4
Chanchu2006_2006128N09138_2006051112,174,WP,PHL,Asia,-0.020581275,-0.247445349,1.020581275,-0.123722675,0.316476583,Y,125.6197619,11.19496483,0.454518227,1957560.558,402.700145,16.8995,98634.73875,71.99312757,0.001601991,4,0.84675835,0.100000001,398.2019522,4
Chanda2012_2012006S15043_2012010612,2,SI,MOZ,Africa,0.342503724,0,0.657496276,NA,0.298687336,Y,39.90251749,-16.28000808,0.226876246,957758.3041,322.7895329,6.482,95922.18456,0,4.64716006884682e-05,2,7.452755906,0.050000001,0,2
Chanda2012_2012006S15043_2012010612,6,SI,MOZ,Africa,0.398615512,0,0.601384488,NA,0.496328809,Y,39.92647264,-16.24108109,0.240920881,2873864.513,1182.952037,6.482,93576.14571,0,0.00054409,2,0.982984293,0.050000001,458.9916154,2
Chanda2012_2012006S15043_2012010612,8,SI,MOZ,Africa,0.228825364,0,0.771174636,NA,0.313320635,Y,39.95641641,-16.21712601,0.266903731,958064.7036,3182.257899,6.482,90622.49043,0,0.003979045,2,8.149606299,0.050000001,154.1669032,2
Chanda2012_2012006S15043_2012010612,16,SI,MOZ,Africa,0.192527604,0,0.807472396,NA,0.251263168,Y,40.10613644,-15.98206668,0.280458759,5755198.93,2167.944433,6.482,82204.56783,0,0.001732651,2,0.341399608,0.050000001,1090.360092,2
Chanda2012_2012006S15043_2012010812,19,SI,MDG,Africa,0.226045721,0,0.773954279,NA,0.309767096,Y,43.47781232,-21.46328727,0.236675282,928572.7142,1686.567328,11.4824,43515.13036,46.07247878,0.000396434,5,1.826771654,0,0,5
Chanda2012_2012006S15043_2012010812,20,SI,MDG,Africa,0.153850902,0,0.846149098,NA,0.117557902,Y,43.47652948,-21.50050217,0.200840102,6498397.131,452.1796875,11.4824,42836.7257,45.72501513,0.001193125,5,2.184062851,0,0,5
Chanda2012_2012006S15043_2012010812,25,SI,MDG,Africa,0.350083037,0,0.649916963,NA,0.474115647,Y,43.50476178,-21.48125358,0.195021654,928458.1876,1985.729392,11.4824,40343.32961,45.9314799,-8.31E-05,5,0.137795276,0,79.20105133,5
Chanhom2009_2009123N10111_2009050706,7,WP,PHL,Asia,0.159808723,0,0.840191277,NA,0.239148192,Y,120.2298702,15.97849379,0.254403184,959216.9622,5508.361132,28.39733333,47287.09445,99.35818349,0.001194373,4,3.42519685,0.125,170.7407196,4
Chanhom2009_2009123N10111_2009050706,8,WP,PHL,Asia,0.071598333,-0.269416304,0.928401667,-0.053883261,0.105163594,Y,120.2478365,15.97849379,0.325511181,959216.9622,5512.876384,28.39733333,47563.55147,99.18013066,0.001159686,4,0.236220472,0.125,173.6132692,4
Chantal2001_2001227N13323_2001082100,8,NAt,BLZ,North America,-0.102509246,-0.28667207,1.102509246,-0.143336035,0.164101289,Y,-88.30653682,17.60893576,0.400388204,5706060.891,2186.702546,13.427,69338.92884,20.40373198,0.00040796,12,12.92408377,0.075000003,1387.946197,12
Chantal2001_2001227N13323_2001082100,9,NAt,BLZ,North America,0.067303358,-0.071393402,0.932696642,-0.035696701,0.175127385,Y,-88.29381076,17.56626628,0.245480993,3805017.463,749.307851,13.427,73474.11736,20.36451719,0.000289042,12,7.522080471,0.075000003,852.0013717,12
Chantal2001_2001227N13323_2001082100,19,NAt,BLZ,North America,0.22784419,0,0.77215581,NA,0.325298026,Y,-88.20622518,17.9008885,0.210827529,949463.3526,1047.032897,13.427,35143.84586,20.20824049,0.001995625,12,7.307086614,0.075000003,171.723691,12
Chantal2001_2001227N13323_2001082100,157,NAt,MEX,North America,-0.198515446,-0.425633009,1.198515446,-0.14187767,0.250637261,Y,-91.7949945,18.38148712,0.322302602,1893714.998,11103.33643,13.427,62885.44003,47.33405402,0.000299,5,7.877952756,0,62.73578821,5
Chantal2001_2001227N13323_2001082100,168,NAt,MEX,North America,0.039751908,-0.092545006,0.960248092,-0.015424168,0.070290133,Y,-91.64228114,18.70038927,0.226421657,1890183.22,1451.728554,13.427,57418.38649,45.47552917,0.000261026,5,1.025540275,0,77.73052755,5
Chanthu2004_2004158N07142_2004061206,2,WP,VNM,Asia,-0.00119456,-0.344943183,1.00119456,-0.05749053,0.299181276,Y,109.1805922,14.18186323,0.184251835,967356.5966,796.3042071,24.076,66712.78194,0,0.005156306,6,6.165354331,0.050000001,231.5693886,6
Charley2004_2004223N11301_2004081300,40,NAt,CUB,North America,0.156581832,0,0.843418168,NA,0.112867156,Y,-82.99300226,21.56302047,0.21912197,2783832.292,793.7221062,31.021,83464.24357,0,0.003330429,3,4.412303665,0.122903015,162.9031884,3
Charley2004_2004223N11301_2004081300,73,NAt,CUB,North America,0.295636255,-0.17931675,0.704363745,-0.17931675,0.02427164,Y,-82.68158618,22.58560256,0.236296401,1842487.325,364.1441034,31.021,15245.69997,0,0.000548346,3,0,0.050000001,62.00263833,3
Charley2004_2004223N11301_2004081300,97,NAt,CUB,North America,0.116268557,0,0.883731443,NA,0.004761771,Y,-82.58277038,21.64506687,0.304711186,4637048.727,247.3366435,31.021,40067.09425,0,0.000525188,3,0,0.125,284.541141,3
Charley2004_2004223N11301_2004081300,99,NAt,CUB,North America,-0.030862642,-0.157061272,1.030862642,-0.157061272,0.136341414,Y,-82.54983338,21.72172284,0.240662673,2780724.6,1128.961184,31.021,36261.4468,0,0.00035522,3,0,0.125,152.2211709,3
Charley2004_2004223N11301_2004081300,102,NAt,USA,North America,0.017884147,-0.213566504,0.982115853,-0.042713301,0.029704285,Y,-82.53785574,27.8452387,0.310248321,882236.7231,19.94227066,31.021,96467.09116,0,0.001468609,3,2.748031496,0,105.6947242,3
Charley2004_2004223N11301_2004081300,105,NAt,USA,North America,-0.066865571,-0.183816842,1.066865571,-0.03063614,0.075689707,Y,-82.5348612,27.6506037,0.396627721,2651415.86,163.0537773,31.021,93983.76695,0,0.001527232,3,10.59501966,0,421.1076237,3
Charley2004_2004223N11301_2004081300,106,NAt,CUB,North America,0.261718531,-0.108669914,0.738281469,-0.108669914,0.017856145,Y,-82.51988943,22.63501005,0.230883635,920912.8772,324.4162879,31.021,10957.04995,0,0.001097299,3,4.795275591,0.050000001,51.62009833,3
Charley2004_2004223N11301_2004081300,107,NAt,CUB,North America,0.384293703,-0.074888174,0.615706297,-0.007488817,0.117269527,Y,-82.51988943,22.56763626,0.208588011,1842727.559,361.8950182,31.021,16877.80634,0,0.000641493,3,0.440078585,0.050000001,71.39905568,3
Charley2004_2004223N11301_2004081300,110,NAt,CUB,North America,0.383683534,0,0.616316466,NA,0.015865954,Y,-82.515398,22.60581454,0.199841555,3684408.056,366.342279,31.021,13618.63862,0,0.000843973,3,2.683693517,0.050000001,182.7400869,3
Charley2004_2004223N11301_2004081300,111,NAt,CUB,North America,-0.010566394,-0.240141023,1.010566394,-0.240141023,0.123385223,Y,-82.49293997,21.70974531,0.297461181,926993.7034,255.2677365,31.021,30317.33226,0,0.000447302,3,0,0.125,59.37139076,3
Charley2004_2004223N11301_2004081300,116,NAt,CUB,North America,0.012021967,-0.226538152,0.987978033,-0.226538152,0.139576776,Y,-82.46823611,21.7030082,0.268202269,3708073.492,740.3022165,31.021,27745.53956,0,0.000463962,3,0,0.125,225.0161292,3
Charley2004_2004223N11301_2004081300,126,NAt,USA,North America,-0.027173906,-0.344758831,1.027173906,-0.057459805,0.070475238,Y,-82.39412529,27.87218815,0.325348569,882017.4198,23.28188955,31.021,82079.76164,0,0.00093797,3,12.05905512,0,138.5976695,3
Charley2004_2004223N11301_2004081300,133,NAt,CUB,North America,0.318772518,0,0.681227482,NA,0.023038866,Y,-82.35165913,22.68482715,0.459123503,10125749.22,2802.102948,31.021,25561.00538,0,0.001850872,3,5.36032822,0.050000001,734.0753215,3
Charley2004_2004223N11301_2004081300,143,NAt,USA,North America,0.009936718,-0.220730689,0.990063282,-0.031532956,0.068969376,Y,-82.20547908,26.85709188,0.270351069,890142.6632,4590.048907,31.021,11511.14338,0,0.001330352,3,8.429133858,0.075000003,87.78679845,3
Charley2004_2004223N11301_2004081300,145,NAt,CUB,North America,0.0413244,-0.152994144,0.9586756,-0.076497072,0.261007078,Y,-82.1665522,22.68591458,0.46420013,2761739.724,655.0040335,31.021,44543.4374,0,0.002078618,3,8.497382199,0.050000001,259.3043824,3
Charley2004_2004223N11301_2004081300,149,NAt,USA,North America,0.221726681,0,0.778273319,NA,0.019815254,Y,-82.15876658,26.67383582,0.372120396,4457983.225,28.06884512,31.021,9186.506566,0,0.000266817,3,3.569073783,0.075000003,352.1798957,3
Charley2004_2004223N11301_2004081300,150,NAt,USA,North America,0.39813065,-0.008769591,0.60186935,-0.008769591,0.008416247,Y,-82.15494591,26.477554,0.341477628,7144871.996,56.39965038,31.021,14350.14179,0,0.001126254,3,4.637524558,0.075000003,567.3998884,3
Charley2004_2004223N11301_2004081300,153,NAt,USA,North America,0.084852633,-0.194136637,0.915147367,-0.194136637,0.155301698,Y,-82.13361386,26.9334485,0.326606106,1779082.312,1514.591158,31.021,4999.648263,0,0.000983698,3,8.090373281,0.075000003,215.2635078,3
Charley2004_2004223N11301_2004081300,154,NAt,USA,North America,0.419674171,-0.02250596,0.580325829,-0.003750993,0.0042326,N,-82.13361305,26.62352906,0.273941816,6243809.075,30.17667019,31.021,7107.487413,0,0.000170433,3,6.280179674,0.075000003,474.996815,3
Charley2004_2004223N11301_2004081300,155,NAt,USA,North America,0.04457831,-0.08683337,0.95542169,-0.017366674,0.024769263,Y,-82.11564755,26.96488972,0.305416268,889293.0213,2344.049358,31.021,7388.53729,0,0.000786489,3,2.05511811,0.075000003,113.4629786,3
Charley2004_2004223N11301_2004081300,158,NAt,USA,North America,0.285791764,-0.032066586,0.714208236,-0.005344431,0.051079769,Y,-82.12013562,26.67203666,0.292072712,8915938.228,1584.915926,31.021,11289.79855,0,0.000132566,3,2.99607227,0.075000003,793.6941041,3
Charley2004_2004223N11301_2004081300,159,NAt,USA,North America,0.163366268,-0.054977271,0.836633732,-0.009162879,0.045385797,Y,-82.10965864,26.55765274,0.32500243,5354945.335,131.887816,31.021,10154.49108,0,0.000459096,3,10.16088947,0.075000003,401.6652884,3
Charley2004_2004223N11301_2004081300,160,NAt,USA,North America,0.268669311,0,0.731330689,NA,0.024149588,Y,-82.1066644,26.44835825,0.386534403,1786671.141,842.7939526,31.021,19271.26804,0,0.000927632,3,11.36149312,0.075000003,152.1186147,3
Charley2004_2004223N11301_2004081300,163,NAt,CUB,North America,0.105411045,0,0.894588955,NA,0.154751203,Y,-82.08420681,22.36102381,0.314275562,1845477.216,976.7791785,31.021,65089.54253,0,0.000409469,3,8.650294695,0.050000001,167.3926135,3
Charley2004_2004223N11301_2004081300,166,NAt,USA,North America,0.154571834,-0.048211923,0.845428166,-0.00803532,0.033795908,Y,-82.07971556,26.50674892,0.302582587,4464411.098,919.4816614,31.021,15849.95425,0,0.000213979,3,5.998430141,0.075000003,408.364009,3
Charley2004_2004223N11301_2004081300,167,NAt,USA,North America,0.158382884,0,0.841617116,NA,0.048470617,Y,-82.08420652,26.43488391,0.37495979,1786880.127,840.5742827,31.021,21699.7985,0,0.001853645,3,11.70923379,0.075000003,152.4638545,3
Charley2004_2004223N11301_2004081300,169,NAt,USA,North America,0.272475473,-0.037288095,0.727524527,-0.005326871,0.088422055,Y,-82.07073179,26.70886968,0.269447536,1782611.545,120.2593757,31.021,17671.39932,0,0.000527278,3,9.400785855,0.075000003,216.1671064,3
Charley2004_2004223N11301_2004081300,170,NAt,USA,North America,0.080899679,-0.09399055,0.919100321,-0.013427221,0.053251475,Y,-82.08420652,26.61903858,0.275987679,3568031.151,863.9647549,31.021,11718.00445,0,-0.000176944,3,8.335952849,0.075000003,318.0699899,3
