sampleID,landing,stormID,stormName,stormYear,category,landingLat,landingLon,basin,continent,ISO3,region,cellCenterLat,cellCenterLon,damage,windSpeed,windSpeed5day,travelSpeed,rainfall,coastalSlope,coastDist
601,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-11.9097041,133.439597,0.233550442,128.019723,41.50148167,19.60490277,265.3919614,-0.000152492,10
602,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-12.11032625,134.1911882,0.358261086,116.3079777,49.47922459,19.60490277,146.2032423,-0.003241115,5
603,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-12.09236684,134.3169766,0.28931494,103.6715631,48.57534513,19.60490277,124.8464509,-0.000242152,5
604,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-11.91868849,133.9576249,0.493710527,146.0621668,54.27718985,19.60490277,127.4666296,-0.000563243,5
605,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-11.91868924,133.9216923,0.428154591,135.4979864,54.67000129,19.60490277,128.6795874,0.000588368,5
606,Monica2006_2006106S10153_2006042412,2006106S10153,Monica,2006,c5,-12.0667,133.7,SP,Oceania,AUS,Australasia,-11.69411122,133.3857424,0.181108996,99.53962166,38.78671066,19.60490277,87.44082112,0.000501468,5
607,Monty2004_2004056S18125_2004030115,2004056S18125,Monty,2004,c4,-21.3383,115.762,SI,Oceania,AUS,Australasia,-21.20726746,115.8416,0.165910998,132.1363825,75.74567186,5.988879399,33.54191205,0.009000128,5
608,Monty2004_2004056S18125_2004030115,2004056S18125,Monty,2004,c4,-21.3383,115.762,SI,Oceania,AUS,Australasia,-21.60252618,115.2487119,0.184187816,98.34038503,66.90075783,5.988879399,53.60324499,0.004010201,5
609,Mujigae2015_2015273N12130_2015100118,2015273N12130,Mujigae,2015,c3,15.7,121.325,WP,Asia,PHL,Southeastern Asia,15.03077121,121.8603124,0.264068305,41.58858569,28.28155035,26.17775249,106.4200435,0.025971248,5
610,Mujigae2015_2015273N12130_2015100118,2015273N12130,Mujigae,2015,c3,15.7,121.325,WP,Asia,PHL,Southeastern Asia,14.83314237,121.9950597,0.217173651,34.8574497,27.26992252,26.17775249,222.3456425,0.022837386,5
611,Mujigae2015_2015273N12130_2015100118,2015273N12130,Mujigae,2015,c3,15.7,121.325,WP,Asia,PHL,Southeastern Asia,14.77924293,121.9321777,0.221605413,34.61233142,27.00098559,26.17775249,118.2779274,0.010039848,5
612,Mujigae2015_2015273N12130_2015100118,2015273N12130,Mujigae,2015,c3,15.7,121.325,WP,Asia,PHL,Southeastern Asia,14.7073777,121.9321777,0.231497854,33.16652333,26.62882558,26.17775249,127.0773544,0.007799849,5
613,Mujigae2015_2015273N12130_2015100118,2015273N12130,Mujigae,2015,c3,15.7,121.325,WP,Asia,PHL,Southeastern Asia,14.69300615,121.6734626,0.21577157,35.34886929,26.65199696,26.17775249,517.5919632,0.001934998,5
614,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,16.66570503,-88.30953144,0.169821548,84.88491638,25.98276232,24.25699195,35.90562484,0.000345562,5
615,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,16.62378172,-88.35145581,0.134555866,73.67148221,24.99581197,24.25699195,266.6756466,0.000534004,5
616,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,16.97113108,-88.23766621,0.095811403,101.8373051,25.38826579,24.25699195,132.0597572,0.000753846,5
617,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.23463916,-87.908282,0.254611887,58.49497796,22.9922911,24.25699195,46.05219708,0.000372604,10
618,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.2226605,-87.8783401,0.242092429,57.96459374,23.14881874,24.25699195,23.2408123,0.000372604,15
619,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.26758362,-87.8693622,0.226253989,56.10022439,22.86259733,24.25699195,87.12770995,0.000722413,10
620,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.22565603,-88.33049339,0.111375418,68.04308032,22.22353647,24.25699195,242.4612464,0.000722413,5
621,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,16.27643538,-88.59100429,0.05376065,29.7309272,21.01322613,24.25699195,144.8600063,0.000579244,5
622,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,16.78547827,-88.29156853,0.080755783,0,18.64931776,24.25699195,131.918542,0.000532257,5
623,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,16.82740082,-88.26761006,0.106407865,80.48213521,23.68737568,24.25699195,109.1744866,-0.000186034,5
624,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.28112777,-88.21528656,0.13020108,63.53862814,22.09596641,24.25699195,62.58169806,0.036024976,5
625,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.43825617,-87.50104768,0.461570727,44.51931751,22.33989361,24.25699195,16.26873546,0.056056555,25
626,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.36349287,-87.99219375,0.156820831,55.53272558,21.98854342,24.25699195,117.0873418,0.056056555,5
627,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,17.51462598,-88.17478014,0.08090559,51.99782186,20.81672521,24.25699195,63.13027434,0.005424249,5
628,Nana2020_2020245N16285_2020090306,2020245N16285,Nana,2020,c1,16.8,-88.3,NAt,North America,BLZ,Central America,16.09078381,-86.97104166,0.160183352,9.549893621,20.58445428,24.25699195,207.4845255,0.004202873,5
629,Nari2013_2013282N14132_2013101118,2013282N14132,Nari,2013,c2,15.45,120.525,WP,Asia,PHL,Southeastern Asia,14.83412131,121.5189636,0.212317155,31.75260113,27.74535417,25.11526579,566.0350955,0.021128723,5
630,Nari2013_2013282N14132_2013101118,2013282N14132,Nari,2013,c2,15.45,120.525,WP,Asia,PHL,Southeastern Asia,14.79789794,121.3663328,0.201689265,34.01450072,27.64776326,25.11526579,389.5664525,0.011417184,5
631,Nate2011_2011250N20266_2011091116,2011250N20266,Nate,2011,c1,20.5,-97,NAt,North America,MEX,Central America,20.27693131,-96.84352247,0.183617348,56.70141966,44.24040232,10.42698695,0,0.004143494,5
632,Nate2011_2011250N20266_2011091116,2011250N20266,Nate,2011,c1,20.5,-97,NAt,North America,MEX,Central America,20.51049445,-97.041156,0.223112324,5.586144505,33.56453166,10.42698695,0,0.00282203,5
633,Nate2011_2011250N20266_2011091116,2011250N20266,Nate,2011,c1,20.5,-97,NAt,North America,MEX,Central America,20.45659553,-96.98725708,0.165721678,0,35.65526649,10.42698695,0,0.004747789,5
634,Nate2011_2011250N20266_2011091116,2011250N20266,Nate,2011,c1,20.5,-97,NAt,North America,MEX,Central America,21.01354978,-97.34657887,0.219314927,64.5338312,39.68716468,10.42698695,64.30710602,0.00093034,5
635,Nate2017_2017277N11279_2017100512,2017277N11279,Nate,2017,c1,13.9,-83.5,NAt,North America,NIC,Central America,14.09652331,-83.53049412,0.091022252,64.40597289,36.4202,14.31693766,89.56745576,0.000735239,10
636,Nate2017_2017277N11279_2017100512,2017277N11279,Nate,2017,c1,13.9,-83.5,NAt,North America,NIC,Central America,13.71923089,-83.53049412,0.263605537,49.63201008,36.34854289,14.31693766,149.6422863,0.000411893,5
637,Nate2017_2017277N11279_2017100512,2017277N11279,Nate,2017,c1,13.9,-83.5,NAt,North America,NIC,Central America,13.82702872,-83.63829196,0.11393201,49.51572697,36.3184976,14.31693766,73.69820881,-7.01E-05,10
638,Nate2017_2017277N11279_2017100512,2017277N11279,Nate,2017,c1,13.9,-83.5,NAt,North America,NIC,Central America,13.82702872,-83.63829196,0.11393201,49.51572697,36.3184976,14.31693766,73.69820881,-7.01E-05,15
639,Nate2017_2017277N11279_2017100512,2017277N11279,Nate,2017,c1,13.9,-83.5,NAt,North America,NIC,Central America,14.27618333,-83.25740107,0.150205665,61.48496725,36.09515242,14.31693766,438.7605971,0.000501893,5
640,Nate2017_2017277N11279_2017100512,2017277N11279,Nate,2017,c1,13.9,-83.5,NAt,North America,NIC,Central America,14.3660179,-82.77590929,0.28612732,56.98055637,35.36135661,14.31693766,0,0.000356254,5
641,Nate2017_2017277N11279_2017100512,2017277N11279,Nate,2017,c1,13.9,-83.5,NAt,North America,NIC,Central America,14.38098874,-82.75195435,0.25771972,56.72514026,35.31464105,14.31693766,0,0.000408535,5
642,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,11.92260032,124.770854,0.366898232,67.81981771,39.67243375,29.29860494,91.27173615,-0.000186674,5
643,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,11.8687014,124.8067866,0.218021756,68.87000155,39.70086379,29.29860494,84.57048035,0.000480631,5
644,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,12.55142147,124.9235676,0.214267313,96.99573581,39.62620008,29.29860494,307.7708228,0.008611019,5
645,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,12.26396013,125.4356073,0.153416381,95.04009279,39.67710511,29.29860494,138.6538239,0.073968495,5
646,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,12.65921945,125.0223822,0.226154298,94.90111341,39.38105244,29.29860494,287.2631898,0.010236023,5
647,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,11.70700465,125.0223822,0.164565273,68.46605892,39.42778755,29.29860494,81.47930908,0.018185643,5
648,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,11.61717974,124.9235467,0.238212755,66.77747733,39.2715004,29.29860494,176.0692818,0.026047234,5
649,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,11.63513943,125.4715399,0.430195733,61.50333422,38.74767385,29.29860494,122.8567473,0.007074222,5
650,Nepartak2003_2003316N11141_2003111318,2003316N11141,Nepartak,2003,c1,12.15,124.925,WP,Asia,PHL,Southeastern Asia,11.40157745,124.8966181,0.178206922,61.33837212,38.6361118,29.29860494,88.26699317,0.089921702,5
651,Nida2004_2004134N07132_2004051700,2004134N07132,Nida,2004,c3,14.025,124.225,WP,Asia,PHL,Southeastern Asia,13.59346675,124.3216963,0.273871355,121.4056565,55.43851933,13.19601586,325.5160922,0.000322826,5
652,Nida2004_2004134N07132_2004051700,2004134N07132,Nida,2004,c3,14.025,124.225,WP,Asia,PHL,Southeastern Asia,13.88092764,124.3396626,0.267485097,156.5195662,57.72271988,13.19601586,189.0056796,0.003836173,5
653,Nida2004_2004134N07132_2004051700,2004134N07132,Nida,2004,c3,14.025,124.225,WP,Asia,PHL,Southeastern Asia,13.25210694,124.070168,0.181579505,94.46103029,51.30839355,13.19601586,253.9046822,0.031974332,5
654,Nida2004_2004134N07132_2004051700,2004134N07132,Nida,2004,c3,14.025,124.225,WP,Asia,PHL,Southeastern Asia,13.59346675,123.5491452,0.277472668,94.56983356,50.02799014,13.19601586,196.8190481,0.015677618,5
655,Noel2007_2007297N18300_2007103012,2007297N18300,Noel,2007,c1,20.8,-76.8,NAt,North America,CUB,Caribbean,21.20219691,-76.47872024,0.067051719,70.95133798,47.88612357,10.40643166,244.6834973,0.044987922,5
656,Noel2007_2007297N18300_2007103012,2007297N18300,Noel,2007,c1,20.8,-76.8,NAt,North America,CUB,Caribbean,21.32496987,-76.85900399,0.08722,70.6027412,47.41602685,10.40643166,343.1132708,0.012912425,5
657,Noel2007_2007297N18300_2007103012,2007297N18300,Noel,2007,c1,20.8,-76.8,NAt,North America,CUB,Caribbean,21.6423717,-77.15245561,0.283911597,65.52453718,47.16202196,10.40643166,101.7346984,0.010143216,5
658,Nora2021_2021236N12265_2021082821,2021236N12265,Nora,2021,c1,19.8,-105.3,EP,North America,MEX,Central America,19.14505587,-104.5600549,0.142093415,99.59755153,35.8446955,29.88945415,78.53738515,0.071562661,5
659,Olaf2003_2003276N12262_2003100708,2003276N12262,Olaf,2003,c1,19.2,-104.6,EP,North America,MEX,Central America,19.16302152,-104.622937,0.190240267,1.580563319,36.32701379,11.13194908,184.9426613,0.077671191,5
660,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.70812451,-77.80822577,0.27313692,137.201537,49.04767882,0,68.34858824,0.000487918,5
661,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.76202272,-78.12263611,0.286034675,136.6303928,50.09196919,0,48.62245321,0.000522723,5
662,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.47169125,-78.57179376,0.305256846,71.05262503,38.38667199,0,91.44682741,0.000182242,5
663,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.7979545,-78.1495845,0.227964902,134.4666015,49.77694702,0,91.70655204,0.000184086,5
664,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.82789964,-78.19449991,0.224022035,127.8832293,48.81581531,0,178.1564239,0.000257543,5
665,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.6901575,-77.7453437,0.283127573,129.3243217,47.65807322,0,40.74324991,0.000485139,5
666,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.85185336,-78.22594237,0.169191211,122.5694825,48.02435546,0,225.399446,-7.14E-05,5
667,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.86982056,-78.24840025,0.19209411,118.8017818,47.45526878,0,11.19723198,0.000190493,5
668,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.91473649,-78.29331602,0.134936616,111.1385182,46.25978757,0,145.7802103,0.000349451,5
669,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.67219329,-77.46686596,0.339335211,99.66391561,42.11595345,0,80.27259016,0.000417791,5
670,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.94617836,-78.3472144,0.088333338,104.5795749,45.23965601,0,188.7580904,0.000548516,5
671,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.00157393,-78.42806187,0.157615986,95.8396703,43.806823,0,151.5259345,0.000414484,5
672,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.04049992,-78.46399592,0.119126236,91.83920309,43.08605991,0,206.2306189,0.000220251,5
673,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.09440625,-78.60813523,0.148246492,82.6181414,41.51056386,0,104.4427342,0.002284143,5
674,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.19767998,-78.64868479,0.170703563,77.73084092,40.35262588,0,174.8193872,0.000396056,5
675,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.3279608,-78.51789484,0.151167993,77.31957615,39.88926572,0,90.10508808,0.000175334,5
676,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,20.15110993,-77.36566619,0.273089446,80.23496367,37.76416067,0,230.8195607,0.029847296,5
677,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.38485122,-78.53586115,0.334691424,74.76279534,39.28843089,0,89.90119195,0.000406831,5
678,Paloma2008_2008311N14278_2008110900,2008311N14278,Paloma,2008,c4,20.7,-78,NAt,North America,CUB,Caribbean,21.43126657,-78.55831826,0.31515777,72.64869568,38.78452401,0,179.7777892,0.000273527,5
679,Pamela2021_2021283N14258_2021101312,2021283N14258,Pamela,2021,c1,23.7,-106.7,EP,North America,MEX,Central America,23.95403633,-107.0004776,0.192718735,82.34160333,39.51974866,45.17324381,88.10852072,0.002528863,5
680,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,19.64811177,-105.2158251,0.2290004,98.94302074,33.63040846,24.61286708,116.9656564,0.008000561,5
681,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,19.16302152,-104.622937,0.333054371,116.9650995,31.13003481,24.61286708,186.3877945,0.08679389,5
682,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,19.14505521,-104.5870044,0.357790381,112.1709064,30.54989164,24.61286708,24.07513212,0.076668588,5
683,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,19.40556615,-105.0002294,0.343431782,0,29.65189481,24.61286708,116.3711245,0.027994907,5
684,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,19.40556615,-105.0002294,0.343431782,17.59400722,29.65189481,24.61286708,116.3711245,0.031203534,5
685,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,19.82777483,-105.3595555,0.134558931,68.56723628,28.69525339,24.61286708,115.7186798,0.011255733,5
686,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,19.84574114,-105.3775218,0.54715719,66.326744,28.29813599,24.61286708,114.2706315,0.012822623,5
687,Patricia2015_2015293N13266_2015102323,2015293N13266,Patricia,2015,c5,19.4,-105,EP,North America,MEX,Central America,18.96539216,-104.1737794,0.405782934,81.30841827,26.49941758,24.61286708,183.2744827,0.039008622,5
688,Paul2010_2010084S09138_2010032912,2010084S09138,Paul,2010,c1,-13.35,135.97,SP,Oceania,AUS,Australasia,-13.13141272,136.1614918,0.366021701,94.78560656,65.91145284,8.261641905,157.0878048,-0.000248897,5
689,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,15.0008275,-83.40472999,0.380474777,25.10019756,21.30280533,16.85898114,310.3529047,-0.000123672,10
690,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.87506282,-83.30591031,0.177663477,12.12743306,19.2589206,16.85898114,690.0913091,-0.000123672,5
691,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.9948386,-83.4406626,0.313800215,35.95080247,22.4365631,16.85898114,96.9532681,6.46339575917042e-05,10
692,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.66686494,-83.12342011,0.144820253,56.59609186,22.77222637,16.85898114,547.581198,6.46339575917042e-05,5
693,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.6894114,-83.29693215,0.140654881,54.52658193,22.82804954,16.85898114,125.2865221,0.000460565,5
694,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.66246138,-83.33285592,0.109096579,58.63600349,23.18116476,16.85898114,244.6367679,0.000411139,5
695,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.96788946,-83.18913582,0.381469453,0,17.32064116,16.85898114,216.7002732,0.000556863,5
696,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.97687229,-83.17116801,0.37448704,8.334001394,17.30946735,16.85898114,108.6873708,0.000514254,5
697,Paula2010_2010284N14278_2010101112,2010284N14278,Paula,2010,c2,15,-83.2,NAt,North America,HND,Central America,14.26420657,-83.28494442,0.126989732,62.05768269,22.31972223,16.85898114,280.2429923,0.000508413,5
698,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.54517845,-84.16830207,0.250079122,44.67492782,15.74856485,14.18512417,98.14728546,-0.000468744,5
699,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.46882251,-84.27609581,0.282228596,36.69681675,15.68928403,14.18512417,183.5407467,0.001168955,5
700,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.41133926,-84.37491836,0.256999994,32.43274361,15.71266997,14.18512417,696.0146337,0.000256691,5
701,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.3879738,-84.3389802,0.318698805,32.88210146,15.36818595,14.18512417,226.4414081,-0.000102426,5
702,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.30712501,-84.3928768,0.268240914,30.20661415,14.91637821,14.18512417,92.76699638,-0.000312874,5
703,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.25322522,-84.39287833,0.311295608,29.30071125,14.60072769,14.18512417,191.0631433,1.77963156065346e-05,5
704,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.21369943,-84.40006385,0.240367511,28.55816072,14.41674345,14.18512417,454.9878062,-0.000715918,5
705,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.16339252,-84.38389135,0.218423385,27.9785915,14.17910466,14.18512417,188.6929148,2.02914193200216e-05,5
706,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.68442425,-83.94373939,0.210819872,97.90145554,19.25849441,14.18512417,838.2091216,0.0032253,5
707,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.75274266,-83.76776591,0.232429564,51.97945768,17.40162221,14.18512417,917.2778913,-8.78E-05,5
708,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.12746392,-84.35694419,0.489654673,27.72118955,14.00368071,14.18512417,174.7374181,0.001589716,5
709,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.12255335,-83.73282383,0.143069081,30.3017405,13.094122,14.18512417,634.1126803,0.000317998,5
710,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.00169782,-83.97965177,0.095393743,27.90602226,13.05779307,14.18512417,65.81962131,0.005326509,5
711,Paula2010_2010284N14278_2010101415,2010284N14278,Paula,2010,c2,22.7,-83.9,NAt,North America,CUB,Caribbean,22.00169782,-83.96168546,0.527179974,27.93711072,13.0326928,14.18512417,51.62259644,0.110906865,5
712,Quang2015_2015117S12115_2015050109,2015117S12115,Quang,2015,c4,-22.1137,114.454,SI,Oceania,AUS,Australasia,-22.30321211,114.4402282,0.224054807,48.13521279,35.78277346,11.05694311,61.85886405,0.004134725,5
713,Quang2015_2015117S12115_2015050109,2015117S12115,Quang,2015,c4,-22.1137,114.454,SI,Oceania,AUS,Australasia,-22.40202645,114.4132799,0.216133328,47.00778101,35.3207894,11.05694311,122.1671509,0.004775256,5
714,Quang2015_2015117S12115_2015050109,2015117S12115,Quang,2015,c4,-22.1137,114.454,SI,Oceania,AUS,Australasia,-22.23134688,114.4941271,0.435885702,47.3158121,35.84627299,11.05694311,59.26596613,0.004677925,5
715,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,13.03653685,124.1106492,0.511310353,86.08223828,47.99172527,28.25840443,161.5670943,0.02038602,5
716,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,12.98261235,124.1599996,0.69888023,82.6592775,48.02333112,28.25840443,0,0.015698234,5
717,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,13.14430911,123.2976169,0.374984055,132.2703977,48.99637671,28.25840443,107.4695697,0.008049934,5
718,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,12.85684821,123.9803365,0.364857511,86.26695298,47.33786261,28.25840443,105.7101431,0.009918535,5
719,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,12.8927822,123.6659262,0.305492625,100.5440242,47.36591659,28.25840443,237.595982,0.036732323,5
720,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,13.75554379,123.8283056,0.206515176,125.1759628,47.273426,28.25840443,230.1587108,0.052942772,5
721,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,12.62328624,123.9444039,0.400867546,78.90552698,46.3530093,28.25840443,119.7834146,0.085179658,5
722,Rammasun2014_2014190N08154_2014071512,2014190N08154,Rammasun,2014,c3,13.375,123.4,WP,Asia,PHL,Southeastern Asia,12.51548841,123.7647408,0.444717108,78.47515104,45.65620793,28.25840443,103.532938,0.110365537,5
